date,unit_id,actual_revenue_usd,max_potential_revenue_usd,revenue_loss_usd,revenue_capture_ratio,energy_rev_actual,energy_rev_potential,capacity_payment_actual,capacity_payment_potential,penalties_total_usd,fuel_overburn_cost
2023-07-10,STS-U1,906531.009,929263.076,22732.06700000004,0.9755375333561622,592219.429,609263.076,320000.0,320000.0,1363.49,4324.93
2023-07-11,STS-U1,902783.052,925038.186,22255.13399999996,0.9759413888671619,588353.632,605038.186,320000.0,320000.0,1334.76,4235.82
2023-07-12,STS-U1,905961.495,928709.339,22747.84400000004,0.9755059596746447,591599.495,608709.339,320000.0,320000.0,1368.79,4269.21
2023-07-13,STS-U1,903355.092,925337.995,21982.90300000005,0.9762433801283605,588757.902,605337.995,320000.0,320000.0,1326.4,4076.41
2023-07-14,STS-U1,907138.1749999999,928799.091,21660.916000000085,0.9766785775202701,592239.245,608799.091,320000.0,320000.0,1324.79,3776.28
2023-07-15,STS-U1,800006.354,843308.851,43302.496999999974,0.9486516749484466,506452.264,523308.851,298181.82,320000.0,1348.53,3279.2
2023-07-16,STS-U1,800977.967,843394.931,42416.964000000036,0.9497068781884818,507752.707,523394.931,298181.82,320000.0,1251.38,3705.18
2023-07-17,STS-U1,888506.0650000001,932828.078,44322.01299999992,0.9524864076829387,595493.405,612828.078,298181.82,320000.0,1386.77,3782.39
2023-07-18,STS-U1,888278.101,932917.05,44638.94900000002,0.9521512132295149,595842.071,612917.05,298181.82,320000.0,1366.0,4379.79
2023-07-19,STS-U1,887642.5859999999,932331.588,44689.002000000095,0.9520674805238927,594837.286,612331.588,298181.82,320000.0,1399.55,3976.97
2023-07-20,STS-U1,882202.576,926530.144,44327.56799999997,0.9521574464823889,589088.526,606530.144,298181.82,320000.0,1395.33,3672.44
2023-07-21,STS-U1,879700.1320000001,924227.402,44527.2699999999,0.9518221707085894,586650.912,604227.402,298181.82,320000.0,1406.12,3726.48
2023-07-22,STS-U1,801444.279,844199.2220000001,42754.94300000009,0.9493544392297485,508079.559,524199.222,298181.82,320000.0,1289.57,3527.53
2023-07-23,STS-U1,799476.529,843056.723,43580.19400000002,0.9483069254878594,506051.879,523056.723,298181.82,320000.0,1360.39,3396.78
2023-07-24,STS-U1,882299.4260000001,926838.644,44539.21799999988,0.9519450140665479,589632.506,606838.644,298181.82,320000.0,1376.49,4138.41
2023-07-25,STS-U1,887549.5309999998,931856.779,44307.24800000014,0.9524527277168628,594380.151,611856.779,298181.82,320000.0,1398.13,3614.31
2023-07-26,STS-U1,884555.7870000001,928218.667,43662.87999999989,0.9529605667798966,591421.557,608218.667,298181.82,320000.0,1343.77,3703.82
2023-07-27,STS-U1,884591.0059999998,928780.615,44189.60900000017,0.9524219085903293,591905.016,608780.615,298181.82,320000.0,1350.04,4145.79
2023-07-28,STS-U1,878711.067,922769.655,44058.58799999999,0.9522539695998131,585964.977,602769.655,298181.82,320000.0,1344.37,4091.36
2023-07-29,STS-U1,802430.1900000001,845614.619,43184.42899999989,0.9489313121725963,508871.18,525614.619,298181.82,320000.0,1339.48,3283.33
2023-07-30,STS-U1,802817.5109999999,845374.684,42557.17300000007,0.9496588035986182,509136.901,525374.684,298181.82,320000.0,1299.03,3202.18
2023-07-31,STS-U1,884419.585,929086.143,44666.55800000008,0.9519242017152761,591901.305,609086.143,298181.82,320000.0,1374.79,4288.75
2023-08-01,STS-U1,874796.759,918769.935,43973.176000000094,0.9521390782122185,582068.799,598769.935,298181.82,320000.0,1336.09,4117.77
2023-08-02,STS-U1,878036.029,922429.008,44392.97900000005,0.9518738259367489,584948.239,602429.008,298181.82,320000.0,1398.46,3695.57
2023-08-03,STS-U1,885671.8230000001,929135.807,43463.98399999994,0.9532210644853557,592230.983,609135.807,298181.82,320000.0,1352.38,3388.6
2023-08-04,STS-U1,888645.386,932292.984,43647.598,0.9531825308684292,595445.746,612292.984,298181.82,320000.0,1347.78,3634.4
2023-08-05,STS-U1,805556.5440000001,848777.619,43221.07499999984,0.9490784464240216,512009.364,528777.619,298181.82,320000.0,1341.45,3293.19
2023-08-06,STS-U1,807289.0630000001,850763.702,43474.63899999997,0.9488992784978972,514128.293,530763.702,298181.82,320000.0,1330.83,3690.22
2023-08-07,STS-U1,890708.054,934788.44,44080.38599999994,0.9528445323949449,597475.504,614788.44,298181.82,320000.0,1385.04,3564.23
2023-08-08,STS-U1,888475.398,932319.291,43843.89299999992,0.9529733070813399,595339.588,612319.291,298181.82,320000.0,1358.38,3687.63
2023-08-09,STS-U1,885326.713,930331.966,45005.253000000026,0.9516245225954109,592486.213,610331.966,298181.82,320000.0,1427.66,3913.66
2023-08-10,STS-U1,882590.63,927099.0599999999,44508.429999999935,0.951991721359312,589635.36,607099.0599999999,298181.82,320000.0,1397.1,3829.45
2023-08-11,STS-U1,879699.166,923853.741,44154.57500000007,0.9522060981728492,586600.086,603853.741,298181.82,320000.0,1380.29,3702.45
2023-08-12,STS-U1,798924.9460000001,841837.236,42912.28999999992,0.9490254313245893,505614.406,521837.236,298181.82,320000.0,1297.82,3573.46
2023-08-13,STS-U1,803721.242,846877.965,43156.723,0.9490402102975958,510721.532,526877.965,298181.82,320000.0,1292.51,3889.6
2023-08-14,STS-U1,881206.238,925455.551,44249.312999999966,0.9521864524425983,588148.268,605455.551,298181.82,320000.0,1384.58,3739.27
2023-08-15,STS-U1,885728.555,929277.271,43548.7159999999,0.9531370051124387,592408.595,609277.271,298181.82,320000.0,1349.49,3512.37
2023-08-16,STS-U1,882094.1689999999,925772.518,43678.34900000016,0.9528195661993066,589073.759,605772.518,298181.82,320000.0,1335.9,3825.51
2023-08-17,STS-U1,881615.926,926245.187,44629.26100000006,0.9518170117088014,588743.196,606245.187,298181.82,320000.0,1400.16,3908.93
2023-08-18,STS-U1,878469.337,921846.296,43376.958999999915,0.952945562412934,585432.007,601846.296,298181.82,320000.0,1313.15,3831.34
2023-08-19,STS-U1,806177.375,848108.711,41931.33600000001,0.9505590079949079,512358.045,528108.711,298181.82,320000.0,1260.05,3102.44
2023-08-20,STS-U1,805909.099,848795.369,42886.2699999999,0.9494739585460675,512432.889,528795.369,298181.82,320000.0,1309.0,3396.61
2023-08-21,STS-U1,881400.45,926111.616,44711.166000000085,0.9517216227206894,588277.6,606111.616,298181.82,320000.0,1426.72,3632.25
2023-08-22,STS-U1,885464.9630000001,929661.127,44196.16399999987,0.9524599203769871,592399.523,609661.127,298181.82,320000.0,1380.93,3735.45
2023-08-23,STS-U1,883691.453,928083.824,44392.37100000004,0.9521677138939122,590365.343,608083.824,298181.82,320000.0,1417.48,3438.23
2023-08-24,STS-U1,886292.434,930408.855,44116.42099999997,0.9525838336953489,593174.694,610408.855,298181.82,320000.0,1378.74,3685.34
2023-08-25,STS-U1,883591.556,927430.28,43838.724000000046,0.9527309761764517,590914.336,607430.28,298181.82,320000.0,1321.27,4183.33
2023-08-26,STS-U1,801458.208,844862.253,43404.04500000004,0.948625891562941,508137.248,524862.253,298181.82,320000.0,1338.0,3522.86
2023-08-27,STS-U1,801575.9990000001,844886.537,43310.53799999994,0.9487380422064887,508393.689,524886.537,298181.82,320000.0,1319.43,3680.08
2023-08-28,STS-U1,878557.6390000001,922668.52,44110.880999999936,0.9521920602645033,585162.389,602668.52,298181.82,320000.0,1400.49,3386.08
2023-08-29,STS-U1,881696.3109999999,924838.567,43142.25600000017,0.9533515820604828,588490.901,604838.567,298181.82,320000.0,1307.81,3668.6
2023-08-30,STS-U1,880207.097,924514.718,44307.62100000004,0.9520747261916493,587292.177,604514.718,298181.82,320000.0,1377.81,3889.09
2023-08-31,STS-U1,887190.9480000001,933863.629,46672.680999999866,0.9500219522951355,594951.328,613863.629,298181.82,320000.0,1512.99,4429.21
2023-09-01,STS-U1,886685.0079999999,930865.446,44180.43800000008,0.9525383199152501,593482.418,610865.446,298181.82,320000.0,1390.64,3588.59
2023-09-02,STS-U1,800392.792,842817.0530000001,42424.26100000006,0.9496637368109826,506756.532,522817.053,298181.82,320000.0,1284.84,3260.72
2023-09-03,STS-U1,799978.625,842305.585,42326.95999999996,0.9497486888918112,506374.175,522305.585,298181.82,320000.0,1274.52,3302.85
2023-09-04,STS-U1,883557.518,927031.954,43474.43599999999,0.9531036273211355,590351.798,607031.954,298181.82,320000.0,1334.41,3641.69
2023-09-05,STS-U1,0.0,921638.488,921638.488,0.0,0.0,601638.488,0.0,320000.0,0.0,0.0
2023-09-06,STS-U1,0.0,930202.082,930202.082,0.0,0.0,610202.082,0.0,320000.0,0.0,0.0
2023-09-07,STS-U1,0.0,928093.095,928093.095,0.0,0.0,608093.095,0.0,320000.0,0.0,0.0
2023-09-08,STS-U1,0.0,928474.095,928474.095,0.0,0.0,608474.095,0.0,320000.0,0.0,0.0
2023-09-09,STS-U1,0.0,842614.8219999999,842614.8219999999,0.0,0.0,522614.822,0.0,320000.0,0.0,0.0
2023-09-10,STS-U1,0.0,842966.6159999999,842966.6159999999,0.0,0.0,522966.616,0.0,320000.0,0.0,0.0
2023-09-11,STS-U1,0.0,926116.393,926116.393,0.0,0.0,606116.393,0.0,320000.0,0.0,0.0
2023-09-12,STS-U1,883487.322,928133.271,44645.948999999906,0.9518970492762349,590451.612,608133.271,298181.82,320000.0,1414.53,3731.58
2023-09-13,STS-U1,879172.775,922534.551,43361.775999999954,0.9529971251992708,586148.355,602534.551,298181.82,320000.0,1310.9,3846.5
2023-09-14,STS-U1,879478.633,922763.575,43284.94199999992,0.9530920561098222,586471.953,602763.575,298181.82,320000.0,1303.33,3871.81
2023-09-15,STS-U1,905891.352,927701.835,21810.483000000007,0.9764897705521947,591027.652,607701.835,320000.0,320000.0,1333.93,3802.37
2023-09-16,STS-U1,817076.509,837583.235,20506.726000000024,0.9755167902805504,501771.899,517583.235,320000.0,320000.0,1264.91,3430.48
2023-09-17,STS-U1,826075.044,846618.905,20543.861000000034,0.9757342283775248,510532.414,526618.905,320000.0,320000.0,1286.92,3170.45
2023-09-18,STS-U1,906733.158,929643.161,22910.00299999991,0.9753561323730322,592233.988,609643.161,320000.0,320000.0,1392.73,4108.1
2023-09-19,STS-U1,911155.255,933229.07,22073.814999999944,0.9763468416173534,596293.295,613229.07,320000.0,320000.0,1354.86,3783.18
2023-09-20,STS-U1,905690.554,927864.371,22173.81700000004,0.9761023079525056,590446.284,607864.371,320000.0,320000.0,1393.45,3362.28
2023-09-21,STS-U1,905210.477,928410.334,23199.857000000076,0.9750112033974838,590654.947,608410.334,320000.0,320000.0,1420.43,4024.04
2023-09-22,STS-U1,902842.639,927252.596,24409.957000000053,0.9736749650469568,588422.269,607252.596,320000.0,320000.0,1506.42,4073.21
2023-09-23,STS-U1,824921.869,845605.636,20683.76700000011,0.9755397006365268,509848.139,525605.636,320000.0,320000.0,1260.6,3665.67
2023-09-24,STS-U1,823701.206,844202.308,20501.101999999955,0.9757154158360819,508356.206,524202.308,320000.0,320000.0,1267.69,3387.31
2023-09-25,STS-U1,908170.3189999999,930817.74,22647.42100000009,0.9756693281329166,593328.119,610817.74,320000.0,320000.0,1399.17,3758.63
2023-09-26,STS-U1,906955.2629999999,928985.986,22030.723000000115,0.9762851933914963,592239.053,608985.986,320000.0,320000.0,1339.75,3944.04
2023-09-27,STS-U1,894977.723,925435.658,30457.935000000056,0.9670880036481153,585801.803,605435.658,314823.23,320000.0,1570.71,4076.6
2023-09-28,STS-U1,903057.5410000001,925124.198,22066.65699999989,0.976147357243811,588453.051,605124.198,320000.0,320000.0,1333.69,4061.82
2023-09-29,STS-U1,902655.216,924371.757,21716.54099999997,0.9765067021622558,587560.926,604371.757,320000.0,320000.0,1344.87,3560.84
2023-09-30,STS-U1,823444.2349999999,844014.7679999999,20570.533000000054,0.9756277570252182,507739.085,524014.768,320000.0,320000.0,1302.05,2992.8
2023-10-01,STS-U1,790162.927,803166.613,13003.685999999987,0.9838094788932668,474839.407,483166.613,320000.0,320000.0,665.98,4010.5
2023-10-02,STS-U1,866767.544,880984.117,14216.572999999975,0.9838628498225241,552038.164,560984.117,320000.0,320000.0,712.01,4558.61
2023-10-03,STS-U1,864306.219,877559.25,13253.030999999959,0.9848978504870184,549307.469,557559.25,320000.0,320000.0,657.85,4343.4
2023-10-04,STS-U1,867114.782,880391.679,13276.896999999997,0.98491932929775,552309.102,560391.679,320000.0,320000.0,644.44,4549.88
2023-10-05,STS-U1,870990.924,884792.954,13802.030000000028,0.9844008364469864,556170.524,564792.954,320000.0,320000.0,685.9,4493.7
2023-10-06,STS-U1,873312.2840000001,887220.85,13908.565999999875,0.9843234455096498,558404.214,567220.85,320000.0,320000.0,701.49,4390.44
2023-10-07,STS-U1,791330.348,804505.4110000001,13175.063000000082,0.9836234003900316,475959.438,484505.411,320000.0,320000.0,681.54,3947.55
2023-10-08,STS-U1,789698.026,801960.298,12262.271999999997,0.9847096271092463,474410.056,481960.298,320000.0,320000.0,600.62,4111.41
2023-10-09,STS-U1,869293.7450000001,882845.24,13551.494999999879,0.9846502032451352,554424.295,562845.24,320000.0,320000.0,670.32,4460.23
2023-10-10,STS-U1,871005.417,885002.026,13996.608999999939,0.9841846588043857,556376.257,565002.026,320000.0,320000.0,687.23,4683.61
2023-10-11,STS-U1,872707.133,886506.296,13799.162999999942,0.984434218840562,557888.353,566506.296,320000.0,320000.0,685.65,4495.57
2023-10-12,STS-U1,871922.0,885254.138,13332.138000000035,0.9849397620099009,556954.14,565254.138,320000.0,320000.0,659.08,4373.06
2023-10-13,STS-U1,874302.455,887635.115,13332.660000000033,0.9849795712509638,559228.775,567635.115,320000.0,320000.0,669.41,4256.91
2023-10-14,STS-U1,786218.5030000001,799080.379,12861.875999999815,0.9839041524006688,470838.313,479080.379,320000.0,320000.0,655.83,3963.98
2023-10-15,STS-U1,790524.484,803599.723,13075.238999999943,0.9837291643765289,475534.054,483599.723,320000.0,320000.0,643.74,4365.83
2023-10-16,STS-U1,872782.385,886421.584,13639.199000000022,0.9846131916841953,558051.275,566421.584,320000.0,320000.0,665.77,4603.12
2023-10-17,STS-U1,871255.0,885375.532,14120.532000000007,0.9840513640939424,556545.92,565375.532,320000.0,320000.0,703.54,4587.38
2023-10-18,STS-U1,870349.634,883979.861,13630.227000000072,0.9845808399021886,555554.524,563979.861,320000.0,320000.0,670.11,4534.78
2023-10-19,STS-U1,862057.5260000001,875423.734,13366.207999999984,0.9847317276412796,547133.996,555423.734,320000.0,320000.0,655.38,4421.09
2023-10-20,STS-U1,866374.852,879510.514,13135.662000000011,0.9850648038984102,551414.572,559510.514,320000.0,320000.0,643.3,4396.42
2023-10-21,STS-U1,795732.476,808249.727,12517.250999999931,0.9845131392169342,480130.106,488249.727,320000.0,320000.0,647.92,3749.71
2023-10-22,STS-U1,785612.899,798377.186,12764.287000000011,0.9840122097376666,470251.259,478377.186,320000.0,320000.0,647.3,3991.06
2023-10-23,STS-U1,870382.3,884082.798,13700.497999999905,0.9845031505748176,555280.06,564082.798,320000.0,320000.0,700.68,4197.08
2023-10-24,STS-U1,867305.172,882517.425,15212.253000000026,0.982762659898755,552539.302,562517.425,320000.0,320000.0,795.61,4438.52
2023-10-25,STS-U1,873395.7660000001,888263.23,14867.46399999992,0.9832623219132914,558827.456,568263.23,320000.0,320000.0,752.33,4679.36
2023-10-26,STS-U1,871993.6749999999,886244.27,14250.595000000088,0.9839202401838941,557619.145,566244.27,320000.0,320000.0,688.31,4937.16
2023-10-27,STS-U1,871690.094,886120.884,14430.78999999992,0.9837146485760966,556995.6140000001,566120.884,320000.0,320000.0,727.24,4578.28
2023-10-28,STS-U1,791461.367,803545.1359999999,12083.768999999971,0.9849619287596559,475722.257,483545.136,320000.0,320000.0,622.21,3638.68
2023-10-29,STS-U1,791178.289,804435.4380000001,13257.149000000092,0.9835199341379587,475915.219,484435.438,320000.0,320000.0,680.62,4056.31
2023-10-30,STS-U1,867164.784,880998.42,13833.636000000057,0.9842977743365305,552356.034,560998.42,320000.0,320000.0,688.56,4502.69
2023-10-31,STS-U1,870793.398,884388.285,13594.886999999988,0.984627920529273,555512.088,564388.285,320000.0,320000.0,705.62,4013.07
2023-11-01,STS-U1,868872.617,882801.251,13928.634000000078,0.9842222312392259,553989.617,562801.251,320000.0,320000.0,703.23,4413.77
2023-11-02,STS-U1,874908.376,889018.513,14110.136999999988,0.984128410383283,560133.286,569018.513,320000.0,320000.0,708.22,4516.69
2023-11-03,STS-U1,875130.959,889252.719,14121.76000000001,0.9841195200213945,560760.809,569252.719,320000.0,320000.0,676.12,4953.73
2023-11-04,STS-U1,790835.522,808347.657,17512.13500000001,0.9783358869808662,479037.812,488347.657,316737.37,320000.0,739.66,4200.0
2023-11-05,STS-U1,789697.8409999999,803287.45,13589.609000000055,0.9830825080112977,474502.261,483287.45,320000.0,320000.0,700.25,4104.17
2023-11-06,STS-U1,870865.227,884316.419,13451.19200000004,0.9847891640243309,555993.557,564316.419,320000.0,320000.0,661.28,4467.05
2023-11-07,STS-U1,865532.69,878989.262,13456.572000000044,0.9846908573497454,550546.22,558989.262,320000.0,320000.0,672.1,4341.43
2023-11-08,STS-U1,866801.147,885678.623,18877.476000000024,0.9786858624451636,555495.267,565678.623,316848.48,320000.0,812.73,4729.87
2023-11-09,STS-U1,874927.504,888227.419,13299.915000000037,0.9850264530057251,559859.624,568227.419,320000.0,320000.0,664.43,4267.69
2023-11-10,STS-U1,867607.543,881425.375,13817.832000000053,0.9843233104107083,552973.293,561425.375,320000.0,320000.0,672.4,4693.35
2023-11-11,STS-U1,788881.084,801734.685,12853.601000000024,0.983967762352704,473725.614,481734.685,320000.0,320000.0,638.25,4206.28
2023-11-12,STS-U1,791863.2719999999,803895.412,12032.14000000013,0.9850327047270172,475954.102,483895.412,320000.0,320000.0,630.92,3459.91
2023-11-13,STS-U1,865322.238,879512.782,14190.543999999994,0.9838654488139094,550549.768,559512.782,320000.0,320000.0,714.3,4513.23
2023-11-14,STS-U1,866300.203,880066.884,13766.680999999982,0.9843572332395591,551633.563,560066.884,320000.0,320000.0,671.16,4662.2
2023-11-15,STS-U1,871533.135,885568.298,14035.162999999942,0.9841512359558292,556759.775,565568.298,320000.0,320000.0,699.97,4526.67
2023-11-16,STS-U1,870353.616,884467.785,14114.168999999994,0.9840421898464058,555778.456,564467.785,320000.0,320000.0,693.84,4731.0
2023-11-17,STS-U1,878291.191,891604.025,13312.834000000032,0.98506866991768,563541.371,571604.025,320000.0,320000.0,642.04,4608.14
2023-11-18,STS-U1,789521.3609999998,802449.802,12928.441000000224,0.9838887853573173,474241.98099999997,482449.802,320000.0,320000.0,653.81,4066.81
2023-11-19,STS-U1,788590.466,801096.046,12505.579999999958,0.9843894124026172,473178.006,481096.046,320000.0,320000.0,629.88,3957.66
2023-11-20,STS-U1,870634.771,884058.788,13424.016999999993,0.9848154702128248,555838.671,564058.788,320000.0,320000.0,654.61,4549.29
2023-11-21,STS-U1,869657.686,883365.232,13707.545999999973,0.9844825837564773,555052.316,563365.232,320000.0,320000.0,662.54,4732.09
2023-11-22,STS-U1,859475.547,873598.991,14123.444000000018,0.9838330353566079,544654.677,553598.991,320000.0,320000.0,712.15,4466.98
2023-11-23,STS-U1,857184.9859999999,881357.146,24172.160000000033,0.9725739331555836,550964.276,561357.146,311818.18,320000.0,826.29,4771.18
2023-11-24,STS-U1,862812.346,877115.319,14302.972999999998,0.983693167032692,548159.386,557115.319,320000.0,320000.0,714.87,4632.17
2023-11-25,STS-U1,792932.7609999999,805989.694,13056.933000000077,0.9838001241241677,477820.541,485989.694,320000.0,320000.0,650.97,4236.81
2023-11-26,STS-U1,787135.847,799466.962,12331.115000000107,0.9845758291635319,471770.717,479466.962,320000.0,320000.0,611.94,4022.93
2023-11-27,STS-U1,865167.879,879009.938,13842.059000000008,0.9842526706450047,550410.999,559009.938,320000.0,320000.0,682.82,4560.3
2023-11-28,STS-U1,864469.357,878763.793,14294.435999999987,0.9837334718227291,550165.587,558763.793,320000.0,320000.0,684.93,5011.3
2023-11-29,STS-U1,871389.4550000001,884343.858,12954.402999999933,0.985351395972493,556258.805,564343.858,320000.0,320000.0,642.63,4226.72
2023-11-30,STS-U1,874283.353,889406.633,15123.280000000028,0.9829962140612909,559877.033,569406.633,320000.0,320000.0,761.43,4832.25
2023-12-01,STS-U1,869012.558,883560.48,14547.92200000002,0.9835348882964978,554705.458,563560.48,320000.0,320000.0,707.54,4985.36
2023-12-02,STS-U1,791884.4160000001,805249.952,13365.535999999964,0.9834020033570894,476551.286,485249.952,320000.0,320000.0,695.1,3971.77
2023-12-03,STS-U1,798442.069,811588.3640000001,13146.295000000042,0.9838017699820053,483432.569,491588.364,320000.0,320000.0,651.37,4339.13
2023-12-04,STS-U1,868158.8589999999,882703.456,14544.597000000067,0.983522669021928,553483.569,562703.456,320000.0,320000.0,732.56,4592.15
2023-12-05,STS-U1,866697.747,881391.809,14694.062000000034,0.9833285698256358,552239.217,561391.809,320000.0,320000.0,728.01,4813.46
2023-12-06,STS-U1,871951.257,885679.686,13728.429000000004,0.9844995552940795,557355.257,565679.686,320000.0,320000.0,662.73,4741.27
2023-12-07,STS-U1,866167.917,880706.758,14538.841000000015,0.9834918480323503,551762.327,560706.758,320000.0,320000.0,712.9,4881.51
2023-12-08,STS-U1,868381.79,882509.4,14127.609999999986,0.983991547285502,553706.44,562509.4,320000.0,320000.0,701.32,4623.33
2023-12-09,STS-U1,793156.576,805633.541,12476.964999999967,0.9845128530963186,477827.846,485633.541,320000.0,320000.0,622.53,4048.74
2023-12-10,STS-U1,791465.753,803858.7150000001,12392.962000000058,0.9845831589945504,475998.363,483858.715,320000.0,320000.0,626.5,3906.11
2023-12-11,STS-U1,872808.0650000001,887054.64,14246.574999999953,0.9839394617224482,558238.415,567054.64,320000.0,320000.0,701.53,4728.82
2023-12-12,STS-U1,874020.52,887616.345,13595.824999999953,0.9846827685445563,559453.8,567616.345,320000.0,320000.0,650.6,4782.68
2023-12-13,STS-U1,871904.305,886687.17,14782.86499999999,0.9833279813894228,557813.755,566687.17,320000.0,320000.0,707.35,5202.1
2023-12-14,STS-U1,862359.845,876765.272,14405.427000000025,0.9835698020210818,547736.095,556765.272,320000.0,320000.0,720.43,4655.82
2023-12-15,STS-U1,871725.874,885737.407,14011.533000000054,0.9841809402095174,557325.684,565737.407,320000.0,320000.0,668.16,4931.65
2023-12-16,STS-U1,791957.239,805314.123,13356.884000000078,0.9834140695928164,476802.859,485314.123,320000.0,320000.0,678.15,4167.47
2023-12-17,STS-U1,796692.394,809856.995,13164.601000000024,0.9837445362807541,481635.564,489856.995,320000.0,320000.0,654.15,4289.02
2023-12-18,STS-U1,869654.204,883800.283,14146.079000000027,0.9839940320544115,555404.664,563800.283,320000.0,320000.0,669.34,5081.12
2023-12-19,STS-U1,865894.849,879597.765,13702.915999999968,0.9844213837901237,550975.699,559597.765,320000.0,320000.0,687.49,4393.36
2023-12-20,STS-U1,864337.794,878759.491,14421.697000000044,0.9835885732698163,550214.054,558759.491,320000.0,320000.0,681.47,5194.79
2023-12-21,STS-U1,874061.976,887704.134,13642.157999999938,0.9846320891415383,559283.326,567704.134,320000.0,320000.0,668.22,4553.13
2023-12-22,STS-U1,869260.4060000001,883357.747,14097.340999999898,0.9840411871092133,554673.616,563357.747,320000.0,320000.0,692.61,4720.6
2023-12-23,STS-U1,792988.155,806332.646,13344.490999999922,0.9834503897787118,477575.225,486332.646,320000.0,320000.0,701.35,3885.72
2023-12-24,STS-U1,794103.6070000001,806806.26,12702.652999999933,0.9842556340601523,479016.357,486806.26,320000.0,320000.0,620.45,4292.3
2023-12-25,STS-U1,872102.5619999999,886545.832,14443.270000000135,0.9837083775269498,557857.382,566545.832,320000.0,320000.0,689.31,5065.51
2023-12-26,STS-U1,872036.6730000001,887992.33,15955.65699999989,0.9820317625941658,557933.113,567992.33,320000.0,320000.0,801.87,5094.57
2023-12-27,STS-U1,865542.161,879626.609,14084.448000000091,0.9839881514998597,550964.861,559626.609,320000.0,320000.0,690.18,4732.52
2023-12-28,STS-U1,872816.4909999999,887160.479,14343.988000000129,0.9838315746254065,558050.271,567160.479,320000.0,320000.0,723.43,4510.35
2023-12-29,STS-U1,869184.474,882850.016,13665.5419999999,0.9845211057910884,554745.614,562850.016,320000.0,320000.0,644.44,4916.7
2023-12-30,STS-U1,785601.9870000001,803347.348,17745.360999999917,0.9779107243657698,474648.24700000003,483347.348,316181.82,320000.0,693.51,4534.57
2023-12-31,STS-U1,789208.791,801964.462,12755.67100000009,0.9840944685152394,474019.031,481964.462,320000.0,320000.0,634.36,4175.88
2024-01-01,STS-U1,870342.86,884370.371,14027.511000000057,0.9841384204401392,555769.73,564370.371,320000.0,320000.0,687.51,4739.36
2024-01-02,STS-U1,873304.846,887885.352,14580.505999999936,0.983578391098404,558959.326,567885.352,320000.0,320000.0,710.22,4944.26
2024-01-03,STS-U1,863405.545,877822.883,14417.337999999989,0.9835760285141713,548926.825,557822.883,320000.0,320000.0,709.83,4811.45
2024-01-04,STS-U1,867668.661,881209.398,13540.737000000081,0.9846339167163534,553460.741,561209.398,320000.0,320000.0,615.53,5176.55
2024-01-05,STS-U1,874779.018,889357.369,14578.350999999908,0.9836079943696965,560516.008,569357.369,320000.0,320000.0,703.9,5033.09
2024-01-06,STS-U1,786738.6159999999,807198.365,20459.74900000007,0.9746533815142204,476453.696,487198.365,315826.6,320000.0,857.87,4683.81
2024-01-07,STS-U1,791454.267,803919.4990000001,12465.232000000076,0.9844944275944225,476334.957,483919.499,320000.0,320000.0,603.07,4277.62
2024-01-08,STS-U1,863093.6050000001,877480.844,14387.238999999943,0.9836039281103669,549107.035,557480.844,320000.0,320000.0,667.59,5345.84
2024-01-09,STS-U1,867430.3369999999,882252.678,14822.341000000015,0.983199437791902,553090.247,562252.678,320000.0,320000.0,729.79,4930.12
2024-01-10,STS-U1,871483.5040000001,886094.876,14611.371999999974,0.9835103752478984,557297.694,566094.876,320000.0,320000.0,699.12,5115.07
2024-01-11,STS-U1,870253.959,884152.366,13898.407000000007,0.9842805295394075,556076.329,564152.366,320000.0,320000.0,642.43,5179.94
2024-01-12,STS-U1,861308.1669999999,886624.258,25316.09100000013,0.9714466519818589,555630.977,566624.258,311515.15,320000.0,877.54,4960.42
2024-01-13,STS-U1,794589.9190000001,809001.294,14411.374999999884,0.9821862151434335,479545.249,489001.294,320000.0,320000.0,754.45,4200.88
2024-01-14,STS-U1,787837.6450000001,801758.9450000001,13921.29999999993,0.9826365516882385,473032.205,481758.945,320000.0,320000.0,695.07,4499.49
2024-01-15,STS-U1,873612.59,889597.003,15984.413000000059,0.9820318493136829,559531.11,569597.003,320000.0,320000.0,803.65,5114.87
2024-01-16,STS-U1,866902.769,881251.574,14348.805000000051,0.9837176971669158,552617.939,561251.574,320000.0,320000.0,687.61,5027.56
2024-01-17,STS-U1,866799.973,881597.249,14797.275999999954,0.9832153786586963,552423.673,561597.249,320000.0,320000.0,730.85,4892.85
2024-01-18,STS-U1,866948.1589999999,881063.497,14115.338000000105,0.9839792046225244,552723.369,561063.497,320000.0,320000.0,663.79,5111.42
2024-01-19,STS-U1,868509.653,882829.193,14319.53999999992,0.9837799428093902,554712.323,562829.193,320000.0,320000.0,643.45,5559.22
2024-01-20,STS-U1,790648.1459999998,804003.038,13354.892000000109,0.9833895005754939,475613.626,484003.038,320000.0,320000.0,667.68,4297.8
2024-01-21,STS-U1,788557.372,802415.054,13857.68200000003,0.9827300323804742,473882.372,482415.054,320000.0,320000.0,679.97,4645.03
2024-01-22,STS-U1,872714.854,886982.959,14268.104999999981,0.9839138905035041,558235.134,566982.959,320000.0,320000.0,696.58,4823.7
2024-01-23,STS-U1,866835.7559999999,881386.766,14551.01000000001,0.9834907777591931,552577.076,561386.766,320000.0,320000.0,701.79,5039.53
