src_node_id,edge_type,dst_node_id,evidence_ref
WO::WO-00116,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00116,LINKED_TO,EVENT::EVT-DRAFT-20240106-12,work_orders.csv
WO::WO-00117,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00118,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00119,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00120,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00120,LINKED_TO,EVENT::EVT-DRAFT-20230524-06,work_orders.csv
WO::WO-00121,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00122,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00123,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00123,LINKED_TO,EVENT::EVT-2024-07-WETCOAL,work_orders.csv
WO::WO-00124,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00124,LINKED_TO,EVENT::EVT-2023-07-WETCOAL,work_orders.csv
WO::WO-00125,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00125,LINKED_TO,EVENT::EVT-DRAFT-20240408-14,work_orders.csv
WO::WO-00126,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00127,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00127,LINKED_TO,EVENT::EVT-DRAFT-20241130-25,work_orders.csv
WO::WO-00128,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00128,LINKED_TO,EVENT::EVT-2023-07-WETCOAL,work_orders.csv
WO::WO-00129,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00130,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00130,LINKED_TO,EVENT::EVT-DRAFT-20240612-18,work_orders.csv
WO::WO-00131,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00131,LINKED_TO,EVENT::EVT-DRAFT-20240902-23,work_orders.csv
WO::WO-00132,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00132,LINKED_TO,EVENT::EVT-2023-03-MILLTRIP,work_orders.csv
WO::WO-00133,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00133,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,work_orders.csv
WO::WO-00134,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00134,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,work_orders.csv
WO::WO-00135,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00135,LINKED_TO,EVENT::EVT-DRAFT-20240512-16,work_orders.csv
WO::WO-00136,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00136,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,work_orders.csv
WO::WO-00137,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00137,LINKED_TO,EVENT::EVT-DRAFT-20240415-15,work_orders.csv
WO::WO-00138,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00139,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00139,LINKED_TO,EVENT::EVT-DRAFT-20230305-02,work_orders.csv
WO::WO-00140,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00140,LINKED_TO,EVENT::EVT-DRAFT-20231104-08,work_orders.csv
WO::WO-00141,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00141,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,work_orders.csv
WO::WO-00142,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00142,LINKED_TO,EVENT::EVT-DRAFT-20240512-16,work_orders.csv
WO::WO-00143,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00144,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00144,LINKED_TO,EVENT::EVT-DRAFT-20240902-23,work_orders.csv
WO::WO-00145,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00145,LINKED_TO,EVENT::EVT-DRAFT-20240902-23,work_orders.csv
WO::WO-00146,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00146,LINKED_TO,EVENT::EVT-DRAFT-20230513-05,work_orders.csv
WO::WO-00147,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00147,LINKED_TO,EVENT::EVT-DRAFT-20231104-08,work_orders.csv
WO::WO-00148,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00148,LINKED_TO,EVENT::EVT-DRAFT-20230513-05,work_orders.csv
WO::WO-00149,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00149,LINKED_TO,EVENT::EVT-DRAFT-20240512-16,work_orders.csv
WO::WO-00150,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00150,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,work_orders.csv
WO::WO-00151,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00151,LINKED_TO,EVENT::EVT-2024-03-CW-CONSTR,work_orders.csv
WO::WO-00152,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00152,LINKED_TO,EVENT::EVT-2024-02-TB-VIB,work_orders.csv
WO::WO-00153,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00153,LINKED_TO,EVENT::EVT-2024-03-CW-CONSTR,work_orders.csv
WO::WO-00154,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00154,LINKED_TO,EVENT::EVT-DRAFT-20240112-13,work_orders.csv
WO::WO-00155,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00156,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00156,LINKED_TO,EVENT::EVT-DRAFT-20230303-01,work_orders.csv
WO::WO-00157,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00157,LINKED_TO,EVENT::EVT-DRAFT-20240531-17,work_orders.csv
WO::WO-00158,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00158,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,work_orders.csv
WO::WO-00159,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00159,LINKED_TO,EVENT::EVT-DRAFT-20230309-03,work_orders.csv
WO::WO-00160,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00160,LINKED_TO,EVENT::EVT-DRAFT-20230305-02,work_orders.csv
WO::WO-00161,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00161,LINKED_TO,EVENT::EVT-DRAFT-20240701-19,work_orders.csv
WO::WO-00162,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00162,LINKED_TO,EVENT::EVT-DRAFT-20241130-25,work_orders.csv
WO::WO-00163,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00163,LINKED_TO,EVENT::EVT-2023-03-MILLTRIP,work_orders.csv
WO::WO-00164,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00164,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,work_orders.csv
WO::WO-00165,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00166,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00167,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00167,LINKED_TO,EVENT::EVT-DRAFT-20241219-26,work_orders.csv
WO::WO-00168,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00168,LINKED_TO,EVENT::EVT-DRAFT-20240902-23,work_orders.csv
WO::WO-00169,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00170,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00171,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00172,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00172,LINKED_TO,EVENT::EVT-2024-07-WETCOAL,work_orders.csv
WO::WO-00173,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00173,LINKED_TO,EVENT::EVT-2024-02-TB-VIB,work_orders.csv
WO::WO-00174,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00174,LINKED_TO,EVENT::EVT-2024-02-TB-VIB,work_orders.csv
WO::WO-00175,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00175,LINKED_TO,EVENT::EVT-DRAFT-20240531-17,work_orders.csv
WO::WO-00176,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00176,LINKED_TO,EVENT::EVT-DRAFT-20240701-19,work_orders.csv
WO::WO-00177,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00178,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00178,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,work_orders.csv
WO::WO-00179,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00180,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00180,LINKED_TO,EVENT::EVT-DRAFT-20240902-23,work_orders.csv
WO::WO-00181,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00181,LINKED_TO,EVENT::EVT-DRAFT-20240720-20,work_orders.csv
WO::WO-00182,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00182,LINKED_TO,EVENT::EVT-2024-07-WETCOAL,work_orders.csv
WO::WO-00183,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00183,LINKED_TO,EVENT::EVT-DRAFT-20230309-03,work_orders.csv
WO::WO-00184,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00184,LINKED_TO,EVENT::EVT-DRAFT-20241106-24,work_orders.csv
WO::WO-00185,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00185,LINKED_TO,EVENT::EVT-DRAFT-20231104-08,work_orders.csv
WO::WO-00186,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00187,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00187,LINKED_TO,EVENT::EVT-DRAFT-20230303-01,work_orders.csv
WO::WO-00188,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00189,REFERS_TO,ASSET::STS-U1-SH-OUT,work_orders.csv
WO::WO-00189,LINKED_TO,EVENT::EVT-2023-09-PM1,work_orders.csv
WO::WO-00190,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00190,LINKED_TO,EVENT::EVT-DRAFT-20241106-24,work_orders.csv
WO::WO-00191,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00191,LINKED_TO,EVENT::EVT-DRAFT-20231108-09,work_orders.csv
WO::WO-00192,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00193,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00193,LINKED_TO,EVENT::EVT-DRAFT-20240112-13,work_orders.csv
WO::WO-00194,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00195,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00196,REFERS_TO,ASSET::STS-U1-CTF-BANK1,work_orders.csv
WO::WO-00196,LINKED_TO,EVENT::EVT-2024-09-PM2,work_orders.csv
WO::WO-00197,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00198,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00198,LINKED_TO,EVENT::EVT-DRAFT-20231108-09,work_orders.csv
WO::WO-00199,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00200,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00201,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00201,LINKED_TO,EVENT::EVT-DRAFT-20240612-18,work_orders.csv
WO::WO-00202,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00203,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00203,LINKED_TO,EVENT::EVT-DRAFT-20240415-15,work_orders.csv
WO::WO-00204,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00204,LINKED_TO,EVENT::EVT-DRAFT-20240902-23,work_orders.csv
WO::WO-00205,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00205,LINKED_TO,EVENT::EVT-2023-02-TB-VIB,work_orders.csv
WO::WO-00206,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00207,REFERS_TO,ASSET::STS-U1-SH-OUT,work_orders.csv
WO::WO-00207,LINKED_TO,EVENT::EVT-2023-05-TUBELEAK,work_orders.csv
WO::WO-00208,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00208,LINKED_TO,EVENT::EVT-DRAFT-20230303-01,work_orders.csv
WO::WO-00209,REFERS_TO,ASSET::STS-U1-CTF-BANK1,work_orders.csv
WO::WO-00209,LINKED_TO,EVENT::EVT-2024-06-AUXDRIFT,work_orders.csv
WO::WO-00210,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00211,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00212,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00212,LINKED_TO,EVENT::EVT-DRAFT-20240701-19,work_orders.csv
WO::WO-00213,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00213,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,work_orders.csv
WO::WO-00214,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00214,LINKED_TO,EVENT::EVT-DRAFT-20230309-03,work_orders.csv
WO::WO-00215,REFERS_TO,ASSET::STS-U1-CWP-2,work_orders.csv
WO::WO-00216,REFERS_TO,ASSET::STS-U1-MILL-3,work_orders.csv
WO::WO-00217,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00218,REFERS_TO,ASSET::STS-U1-APH-1,work_orders.csv
WO::WO-00219,REFERS_TO,ASSET::STS-U1-IDF-A,work_orders.csv
WO::WO-00219,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,work_orders.csv
WO::WO-00220,REFERS_TO,ASSET::STS-U1-TB-BRG2,work_orders.csv
WO::WO-00220,LINKED_TO,EVENT::EVT-2024-02-TB-VIB,work_orders.csv
LOG::LOG-00001,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00001,LINKED_TO,EVENT::EVT-DRAFT-20240112-13,shift_logs.csv
LOG::LOG-00002,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00002,LINKED_TO,EVENT::EVT-DRAFT-20241219-26,shift_logs.csv
LOG::LOG-00003,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00004,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00004,LINKED_TO,EVENT::EVT-DRAFT-20240612-18,shift_logs.csv
LOG::LOG-00005,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00005,LINKED_TO,EVENT::EVT-DRAFT-20230403-04,shift_logs.csv
LOG::LOG-00006,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00007,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00007,LINKED_TO,EVENT::EVT-DRAFT-20230403-04,shift_logs.csv
LOG::LOG-00008,MENTIONS,ASSET::STS-U1-CND,shift_logs.csv
LOG::LOG-00009,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00010,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00010,LINKED_TO,EVENT::EVT-DRAFT-20230524-06,shift_logs.csv
LOG::LOG-00011,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00011,LINKED_TO,EVENT::EVT-DRAFT-20240720-20,shift_logs.csv
LOG::LOG-00012,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00013,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00013,LINKED_TO,EVENT::EVT-DRAFT-20240415-15,shift_logs.csv
LOG::LOG-00014,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00015,MENTIONS,ASSET::STS-U1-SH-OUT,shift_logs.csv
LOG::LOG-00015,LINKED_TO,EVENT::EVT-2023-09-PM1,shift_logs.csv
LOG::LOG-00016,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00017,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00017,LINKED_TO,EVENT::EVT-DRAFT-20231104-08,shift_logs.csv
LOG::LOG-00018,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00019,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00020,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00021,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00021,LINKED_TO,EVENT::EVT-DRAFT-20241106-24,shift_logs.csv
LOG::LOG-00022,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00022,LINKED_TO,EVENT::EVT-DRAFT-20230305-02,shift_logs.csv
LOG::LOG-00023,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00024,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00024,LINKED_TO,EVENT::EVT-DRAFT-20240112-13,shift_logs.csv
LOG::LOG-00025,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00026,MENTIONS,ASSET::STS-U1-SH-OUT,shift_logs.csv
LOG::LOG-00026,LINKED_TO,EVENT::EVT-2023-05-TUBELEAK,shift_logs.csv
LOG::LOG-00027,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00027,LINKED_TO,EVENT::EVT-DRAFT-20241219-26,shift_logs.csv
LOG::LOG-00028,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00028,LINKED_TO,EVENT::EVT-DRAFT-20240512-16,shift_logs.csv
LOG::LOG-00029,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00030,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00031,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00031,LINKED_TO,EVENT::EVT-DRAFT-20230303-01,shift_logs.csv
LOG::LOG-00032,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00032,LINKED_TO,EVENT::EVT-DRAFT-20230513-05,shift_logs.csv
LOG::LOG-00033,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00033,LINKED_TO,EVENT::EVT-DRAFT-20231123-10,shift_logs.csv
LOG::LOG-00034,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00034,LINKED_TO,EVENT::EVT-DRAFT-20240408-14,shift_logs.csv
LOG::LOG-00035,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00036,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00036,LINKED_TO,EVENT::EVT-DRAFT-20230927-07,shift_logs.csv
LOG::LOG-00037,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00038,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00038,LINKED_TO,EVENT::EVT-DRAFT-20230403-04,shift_logs.csv
LOG::LOG-00039,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00040,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00040,LINKED_TO,EVENT::EVT-DRAFT-20230513-05,shift_logs.csv
LOG::LOG-00041,MENTIONS,ASSET::STS-U1-CND,shift_logs.csv
LOG::LOG-00042,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00042,LINKED_TO,EVENT::EVT-DRAFT-20230524-06,shift_logs.csv
LOG::LOG-00043,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00044,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00045,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00045,LINKED_TO,EVENT::EVT-DRAFT-20240415-15,shift_logs.csv
LOG::LOG-00046,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00046,LINKED_TO,EVENT::EVT-2023-07-WETCOAL,shift_logs.csv
LOG::LOG-00047,MENTIONS,ASSET::STS-U1-BOI-FURNACE,shift_logs.csv
LOG::LOG-00048,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00048,LINKED_TO,EVENT::EVT-DRAFT-20230303-01,shift_logs.csv
LOG::LOG-00049,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00049,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,shift_logs.csv
LOG::LOG-00050,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00051,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00051,LINKED_TO,EVENT::EVT-DRAFT-20241130-25,shift_logs.csv
LOG::LOG-00052,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00053,MENTIONS,ASSET::STS-U1-CND,shift_logs.csv
LOG::LOG-00054,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00054,LINKED_TO,EVENT::EVT-DRAFT-20241130-25,shift_logs.csv
LOG::LOG-00055,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00056,MENTIONS,ASSET::STS-U1-CND,shift_logs.csv
LOG::LOG-00057,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00058,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00058,LINKED_TO,EVENT::EVT-DRAFT-20240512-16,shift_logs.csv
LOG::LOG-00059,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00060,MENTIONS,ASSET::STS-U1-CND,shift_logs.csv
LOG::LOG-00061,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00061,LINKED_TO,EVENT::EVT-DRAFT-20230305-02,shift_logs.csv
LOG::LOG-00062,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00062,LINKED_TO,EVENT::EVT-DRAFT-20230927-07,shift_logs.csv
LOG::LOG-00063,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00064,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00064,LINKED_TO,EVENT::EVT-DRAFT-20230513-05,shift_logs.csv
LOG::LOG-00065,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00065,LINKED_TO,EVENT::EVT-DRAFT-20240830-22,shift_logs.csv
LOG::LOG-00066,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00067,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00067,LINKED_TO,EVENT::EVT-2023-07-WETCOAL,shift_logs.csv
LOG::LOG-00068,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00069,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00070,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00070,LINKED_TO,EVENT::EVT-DRAFT-20230513-05,shift_logs.csv
LOG::LOG-00071,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00071,LINKED_TO,EVENT::EVT-DRAFT-20231104-08,shift_logs.csv
LOG::LOG-00072,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00072,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,shift_logs.csv
LOG::LOG-00073,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00074,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00074,LINKED_TO,EVENT::EVT-DRAFT-20240612-18,shift_logs.csv
LOG::LOG-00075,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00075,LINKED_TO,EVENT::EVT-DRAFT-20240112-13,shift_logs.csv
LOG::LOG-00076,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00076,LINKED_TO,EVENT::EVT-DRAFT-20230927-07,shift_logs.csv
LOG::LOG-00077,MENTIONS,ASSET::STS-U1-MILL-3,shift_logs.csv
LOG::LOG-00078,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00078,LINKED_TO,EVENT::EVT-DRAFT-20240408-14,shift_logs.csv
LOG::LOG-00079,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00079,LINKED_TO,EVENT::EVT-DRAFT-20230303-01,shift_logs.csv
LOG::LOG-00080,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
LOG::LOG-00081,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00081,LINKED_TO,EVENT::EVT-DRAFT-20240531-17,shift_logs.csv
LOG::LOG-00082,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00082,LINKED_TO,EVENT::EVT-DRAFT-20240701-19,shift_logs.csv
LOG::LOG-00083,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00083,LINKED_TO,EVENT::EVT-DRAFT-20240112-13,shift_logs.csv
LOG::LOG-00084,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00084,LINKED_TO,EVENT::EVT-DRAFT-20231230-11,shift_logs.csv
LOG::LOG-00085,MENTIONS,ASSET::STS-U1-IDF-A,shift_logs.csv
LOG::LOG-00085,LINKED_TO,EVENT::EVT-DRAFT-20230524-06,shift_logs.csv
LOG::LOG-00086,MENTIONS,ASSET::STS-U1-TB-BRG2,shift_logs.csv
