date,unit_id,actual_total_revenue,revenue_target,total_revenue_loss,revenue_capture_ratio
2023-12-04,STS-U1,868158.8589999999,882703.456,14544.597000000069,0.983522669021928
2023-12-05,STS-U1,866697.747,881391.809,14694.062000000034,0.9833285698256358
2023-12-06,STS-U1,871951.257,885679.686,13728.429000000004,0.9844995552940796
2023-12-07,STS-U1,866167.917,880706.758,14538.841000000017,0.9834918480323503
2023-12-08,STS-U1,868381.79,882509.4,14127.609999999986,0.983991547285502
2023-12-09,STS-U1,793156.576,805633.541,12476.964999999967,0.9845128530963186
2023-12-10,STS-U1,791465.753,803858.7150000001,12392.962000000058,0.9845831589945504
2023-12-11,STS-U1,872808.0650000001,887054.64,14246.574999999952,0.9839394617224482
2023-12-12,STS-U1,874020.52,887616.345,13595.824999999952,0.9846827685445564
2023-12-13,STS-U1,871904.305,886687.17,14782.86499999999,0.9833279813894228
2023-12-14,STS-U1,862359.845,876765.272,14405.427000000023,0.9835698020210818
2023-12-15,STS-U1,871725.874,885737.407,14011.533000000054,0.9841809402095174
2023-12-16,STS-U1,791957.239,805314.123,13356.884000000078,0.9834140695928164
2023-12-17,STS-U1,796692.394,809856.995,13164.601000000024,0.983744536280754
2023-12-18,STS-U1,869654.204,883800.283,14146.079000000029,0.9839940320544116
2023-12-19,STS-U1,865894.849,879597.765,13702.915999999968,0.9844213837901236
2023-12-20,STS-U1,864337.794,878759.491,14421.697000000044,0.9835885732698164
2023-12-21,STS-U1,874061.976,887704.134,13642.157999999938,0.9846320891415384
2023-12-22,STS-U1,869260.4060000001,883357.747,14097.340999999898,0.9840411871092132
2023-12-23,STS-U1,792988.155,806332.646,13344.490999999922,0.9834503897787118
2023-12-24,STS-U1,794103.6070000001,806806.26,12702.652999999931,0.9842556340601524
2023-12-25,STS-U1,872102.5619999999,886545.832,14443.270000000137,0.9837083775269498
2023-12-26,STS-U1,872036.6730000001,887992.33,15955.65699999989,0.9820317625941658
2023-12-27,STS-U1,865542.161,879626.609,14084.448000000091,0.9839881514998596
2023-12-28,STS-U1,872816.4909999999,887160.479,14343.988000000129,0.9838315746254064
2023-12-29,STS-U1,869184.474,882850.016,13665.5419999999,0.9845211057910884
2023-12-30,STS-U1,785601.9870000001,803347.348,17745.360999999917,0.9779107243657698
2023-12-31,STS-U1,789208.791,801964.462,12755.67100000009,0.9840944685152394
2024-01-01,STS-U1,870342.86,884370.371,14027.511000000057,0.9841384204401392
2024-01-02,STS-U1,873304.846,887885.352,14580.505999999936,0.983578391098404
2024-01-03,STS-U1,863405.545,877822.883,14417.337999999989,0.9835760285141713
2024-01-04,STS-U1,867668.661,881209.398,13540.73700000008,0.9846339167163534
2024-01-05,STS-U1,874779.018,889357.369,14578.350999999908,0.9836079943696964
2024-01-06,STS-U1,786738.6159999999,807198.365,20459.74900000007,0.9746533815142204
2024-01-07,STS-U1,791454.267,803919.4990000001,12465.232000000076,0.9844944275944224
2024-01-08,STS-U1,863093.6050000001,877480.844,14387.238999999943,0.9836039281103668
2024-01-09,STS-U1,867430.3369999999,882252.678,14822.341000000017,0.983199437791902
2024-01-10,STS-U1,871483.5040000001,886094.876,14611.371999999974,0.9835103752478984
2024-01-11,STS-U1,870253.959,884152.366,13898.407000000008,0.9842805295394076
2024-01-12,STS-U1,861308.1669999999,886624.258,25316.09100000013,0.9714466519818588
2024-01-13,STS-U1,794589.9190000001,809001.294,14411.374999999884,0.9821862151434336
2024-01-14,STS-U1,787837.6450000001,801758.9450000001,13921.29999999993,0.9826365516882384
2024-01-15,STS-U1,873612.59,889597.003,15984.41300000006,0.9820318493136828
2024-01-16,STS-U1,866902.769,881251.574,14348.805000000051,0.9837176971669158
2024-01-17,STS-U1,866799.973,881597.249,14797.275999999954,0.9832153786586963
2024-01-18,STS-U1,866948.1589999999,881063.497,14115.338000000103,0.9839792046225244
2024-01-19,STS-U1,868509.653,882829.193,14319.53999999992,0.9837799428093902
2024-01-20,STS-U1,790648.1459999998,804003.038,13354.892000000107,0.983389500575494
2024-01-21,STS-U1,788557.372,802415.054,13857.68200000003,0.9827300323804742
2024-01-22,STS-U1,872714.854,886982.959,14268.10499999998,0.983913890503504
2024-01-23,STS-U1,866835.7559999999,881386.766,14551.01000000001,0.9834907777591932
2024-01-24,STS-U1,872049.1950000001,885834.1,13784.904999999912,0.9844385026496496
2024-01-25,STS-U1,870668.0700000001,885709.016,15040.94599999988,0.9830181857378768
2024-01-26,STS-U1,867512.9670000001,882247.271,14734.303999999887,0.9832991220439832
2024-01-27,STS-U1,787829.155,800634.52,12805.36499999999,0.984005979407433
2024-01-28,STS-U1,787166.18,799796.39,12630.209999999965,0.9842082182941586
2024-01-29,STS-U1,874279.782,888342.492,14062.709999999965,0.984169720432556
2024-01-30,STS-U1,871842.3109999999,886705.988,14863.677000000142,0.9832371978974388
2024-01-31,STS-U1,866130.436,880117.813,13987.37699999998,0.9841073810876272
2024-02-01,STS-U1,871507.372,886035.541,14528.168999999994,0.9836031758008228
2024-02-02,STS-U1,869433.044,883203.347,13770.302999999956,0.984408683405952
2024-02-03,STS-U1,793506.4280000001,807199.307,13692.878999999955,0.9830365575375798
2024-02-04,STS-U1,789616.103,802981.908,13365.805000000051,0.9833547868677508
2024-02-05,STS-U1,868034.4670000001,882468.369,14433.901999999884,0.9836437174327776
2024-02-06,STS-U1,873328.779,888110.132,14781.353000000005,0.9833563963889108
2024-02-07,STS-U1,867367.95,881619.71,14251.76000000001,0.9838345719380523
2024-02-08,STS-U1,870433.004,885236.765,14803.761000000057,0.9832770603466744
2024-02-09,STS-U1,864002.1630000001,879019.192,15017.02899999998,0.9829161534393438
2024-02-10,STS-U1,790583.271,803965.1089999999,13381.837999999989,0.9833552005551028
2024-02-11,STS-U1,787353.4619999999,802026.057,14672.595000000088,0.9817055881514832
2024-02-12,STS-U1,870659.344,885785.766,15126.421999999904,0.9829231597745048
2024-02-13,STS-U1,868562.915,883961.736,15398.820999999996,0.9825797651947232
2024-02-14,STS-U1,871866.5700000001,886289.006,14422.435999999989,0.9837271635974688
2024-02-15,STS-U1,877744.019,892815.309,15071.290000000035,0.9831193642760442
2024-02-16,STS-U1,864122.386,879218.515,15096.128999999955,0.982830060169968
2024-02-17,STS-U1,799497.082,813192.792,13695.709999999965,0.9831581020703392
2024-02-18,STS-U1,787334.619,800663.2930000001,13328.674000000115,0.983352959831518
2024-02-19,STS-U1,867043.305,881243.944,14200.638999999966,0.9838856889778524
2024-02-20,STS-U1,865637.4639999999,879763.284,14125.820000000063,0.9839436127229878
2024-02-21,STS-U1,866470.069,881396.645,14926.576,0.9830648595219011
2024-02-22,STS-U1,867203.642,883079.778,15876.136000000057,0.9820218553345698
2024-02-23,STS-U1,716117.455,887160.01,171042.55500000005,0.8072021359483955
2024-02-24,STS-U1,775054.245,802420.487,27366.24199999997,0.9658953847223992
2024-02-25,STS-U1,781399.7940000001,801686.638,20286.843999999925,0.974694795898544
2024-02-26,STS-U1,877626.8060000001,891967.072,14340.265999999943,0.983922875126045
2024-02-27,STS-U1,870605.887,887352.247,16746.359999999986,0.9811277200721396
2024-02-28,STS-U1,867640.5599999999,882074.217,14433.657000000008,0.9836366864354228
2024-02-29,STS-U1,868192.65,883384.419,15191.768999999971,0.9828027655081384
2024-03-01,STS-U1,877410.1649999999,892675.622,15265.457000000051,0.9828992115122416
2024-03-02,STS-U1,791582.803,805301.473,13718.670000000042,0.9829645536982644
2024-03-03,STS-U1,793528.79,806429.64,12900.849999999977,0.984002510125992
2024-03-04,STS-U1,863683.9689999999,879716.591,16032.62200000009,0.9817752419767652
2024-03-05,STS-U1,866412.605,880362.678,13950.072999999977,0.9841541749228948
2024-03-06,STS-U1,870696.8180000001,884566.096,13869.277999999931,0.984320812132958
2024-03-07,STS-U1,869438.0099999999,883909.147,14471.137000000104,0.9836282529159072
2024-03-08,STS-U1,866720.337,881367.256,14646.918999999994,0.9833815938812231
2024-03-09,STS-U1,790584.2129999999,803785.6869999999,13201.474000000046,0.9835758782303372
2024-03-10,STS-U1,791145.3910000001,804583.363,13437.97199999995,0.9832982228840842
2024-03-11,STS-U1,870651.613,885200.538,14548.92499999993,0.9835642610059055
2024-03-12,STS-U1,860250.4589999999,875196.512,14946.053000000073,0.982922631894584
2024-03-13,STS-U1,863297.8,878405.871,15108.070999999996,0.98280058057581
2024-03-14,STS-U1,870731.649,885499.802,14768.15300000005,0.9833222402007944
2024-03-15,STS-U1,865864.998,880462.495,14597.496999999974,0.9834206487125836
2024-03-16,STS-U1,792199.4720000001,804985.833,12786.360999999915,0.9841160422012049
2024-03-17,STS-U1,456165.96700000006,805107.442,348941.475,0.566590175674963
2024-03-18,STS-U1,850963.1730000001,881571.132,30607.958999999915,0.965280216321784
2024-03-19,STS-U1,852689.7710000001,880138.904,27449.132999999914,0.9688127261785034
2024-03-20,STS-U1,868278.4130000001,882549.611,14271.197999999977,0.983829579864831
2024-03-21,STS-U1,870736.9160000001,885553.42,14816.503999999955,0.9832686502413372
2024-03-22,STS-U1,862018.8720000001,876407.754,14388.881999999869,0.9835819777559842
2024-03-23,STS-U1,788472.512,803069.003,14596.491000000038,0.9818241135625052
2024-03-24,STS-U1,791131.967,804442.872,13310.905000000028,0.983453262545659
2024-03-25,STS-U1,871159.7519999999,885862.457,14702.705000000193,0.9834029482976496
2024-03-26,STS-U1,868687.709,884428.811,15741.101999999955,0.9822019570097428
2024-03-27,STS-U1,870520.589,885099.732,14579.142999999924,0.9835282483172192
2024-03-28,STS-U1,872285.113,886980.682,14695.569000000018,0.9834319176299716
2024-03-29,STS-U1,859436.9870000001,874514.686,15077.698999999906,0.9827587812516164
2024-03-30,STS-U1,788716.7069999999,802033.934,13317.227000000072,0.9833956813602852
2024-03-31,STS-U1,794032.895,807464.5619999999,13431.6669999999,0.9833656266391044
2024-04-01,STS-U1,1138891.2319999998,1166789.435,27898.20300000021,0.9760897706448636
2024-04-02,STS-U1,1142911.986,1170516.01,27604.023999999976,0.9764172179071692
2024-04-03,STS-U1,1139314.8860000002,1167852.1779999998,28537.291999999667,0.9755642944050752
2024-04-04,STS-U1,1150959.9770000002,1178328.615,27368.637999999803,0.9767733400923988
2024-04-05,STS-U1,1144647.7940000002,1172526.9130000002,27879.118999999948,0.9762230455515352
2024-04-06,STS-U1,1053693.805,1077987.88,24294.074999999957,0.9774634989402664
2024-04-07,STS-U1,1054558.797,1079370.496,24811.699000000022,0.9770128059902056
2024-04-08,STS-U1,1129112.1549999998,1172572.6,43460.4450000003,0.9629358173643148
2024-04-09,STS-U1,1141610.4899999998,1168745.688,27135.198000000324,0.9767826326303416
2024-04-10,STS-U1,1142034.53,1169645.429,27610.898999999976,0.9763937871123848
2024-04-11,STS-U1,1141746.0639999998,1170487.778,28741.714000000156,0.9754446697007714
2024-04-12,STS-U1,1139587.476,1167736.905,28149.429000000004,0.9758940315412914
2024-04-13,STS-U1,1053409.139,1078633.621,25224.48200000008,0.9766144115027544
2024-04-14,STS-U1,1054526.247,1079346.21,24819.96299999999,0.9770046322764222
2024-04-15,STS-U1,1130672.775,1170090.094,39417.31900000013,0.9663125778073632
2024-04-16,STS-U1,1139240.0690000004,1167606.73,28366.66099999961,0.9757052950525562
2024-04-17,STS-U1,1144062.7589999998,1172254.674,28191.91500000027,0.9759506908991004
2024-04-18,STS-U1,1145769.7060000002,1173535.252,27765.545999999624,0.976340253986678
2024-04-19,STS-U1,1139630.824,1167812.77,28181.946,0.9758677531844424
2024-04-20,STS-U1,1048788.332,1073193.047,24404.715000000084,0.9772597156977294
2024-04-21,STS-U1,1054893.093,1079176.986,24283.89300000016,0.977497766061516
2024-04-22,STS-U1,1144514.728,1172607.642,28092.913999999877,0.976042358079737
2024-04-23,STS-U1,1137508.733,1164540.7859999998,27032.05299999984,0.9767873711895912
2024-04-24,STS-U1,1145167.801,1174015.405,28847.60400000005,0.975428257689685
2024-04-25,STS-U1,1146021.104,1173262.259,27241.155000000028,0.97678170009217
2024-04-26,STS-U1,1140188.995,1169272.955,29083.9600000002,0.975126457962076
2024-04-27,STS-U1,1048918.14,1073798.9300000002,24880.79000000027,0.976829190917521
2024-04-28,STS-U1,1052948.102,1077136.259,24188.157000000123,0.977544013769942
2024-04-29,STS-U1,1149240.349,1177386.524,28146.175000000047,0.9760943628738186
2024-04-30,STS-U1,1143383.074,1171660.015,28276.941000000108,0.9758659161890064
2024-05-01,STS-U1,1147974.542,1175882.566,27908.02400000021,0.9762663170566982
2024-05-02,STS-U1,1144270.476,1171410.789,27140.31299999985,0.976831088415048
2024-05-03,STS-U1,1142816.166,1170529.807,27713.64100000006,0.9763238485391256
2024-05-04,STS-U1,1052036.924,1076028.989,23992.065000000177,0.9777031425312276
2024-05-05,STS-U1,1050733.113,1075567.708,24834.595000000205,0.9769102448732124
2024-05-06,STS-U1,1138392.3309999998,1166086.223,27693.892000000225,0.9762505623908736
2024-05-07,STS-U1,1141515.902,1169372.711,27856.809000000125,0.9761779894998764
2024-05-08,STS-U1,1141934.483,1169719.112,27784.62899999996,0.976246751279892
2024-05-09,STS-U1,1145613.317,1172913.379,27300.06199999992,0.9767245710648512
2024-05-10,STS-U1,1140863.022,1167899.252,27036.22999999998,0.9768505460092546
2024-05-11,STS-U1,1048611.419,1072894.406,24282.986999999965,0.9773668434990423
2024-05-12,STS-U1,1038671.712,1074109.314,35437.601999999955,0.9670074530235384
2024-05-13,STS-U1,1139064.6390000002,1167113.933,28049.29399999976,0.975966961573408
2024-05-14,STS-U1,1139589.2229999998,1167611.736,28022.51300000027,0.9760001444521278
2024-05-15,STS-U1,1141785.1,1169386.023,27600.92299999995,0.9763970814965008
2024-05-16,STS-U1,1139675.9999999998,1166705.971,27029.971000000136,0.9768322339373712
2024-05-17,STS-U1,1137498.614,1166379.956,28881.341999999942,0.9752384788066436
2024-05-18,STS-U1,1048587.1990000005,1073786.236,25199.03699999978,0.9765325386420768
2024-05-19,STS-U1,1054506.1800000002,1078855.275,24349.09499999974,0.9774306196908572
2024-05-20,STS-U1,1145295.344,1172711.826,27416.481999999844,0.9766212965605416
2024-05-21,STS-U1,1148522.743,1176181.98,27659.236999999965,0.9764838796459032
2024-05-22,STS-U1,1145259.809,1173706.358,28446.549000000115,0.9757634873440806
2024-05-23,STS-U1,1146044.315,1174538.084,28493.769000000088,0.975740446914278
2024-05-24,STS-U1,1138551.48,1166195.897,27644.4169999999,0.9762952201503072
2024-05-25,STS-U1,1049197.404,1074366.122,25168.71799999988,0.9765734254974956
2024-05-26,STS-U1,1049238.565,1073871.894,24633.32899999991,0.9770612033542988
2024-05-27,STS-U1,1137662.5710000002,1166343.6260000002,28681.05499999993,0.9754094296392204
2024-05-28,STS-U1,1147928.6869999997,1176399.0720000002,28470.385000000475,0.9757987015821104
2024-05-29,STS-U1,1140034.471,1168976.591,28942.12000000011,0.9752414888178028
2024-05-30,STS-U1,1143136.353,1172324.652,29188.298999999883,0.975102204879677
2024-05-31,STS-U1,1135126.531,1171530.488,36403.95699999994,0.9689261548266256
2024-06-01,STS-U1,1014085.736,1074401.979,60316.24300000002,0.9438606367272896
2024-06-02,STS-U1,1016227.448,1077775.076,61547.62799999979,0.94289381024803
2024-06-03,STS-U1,1096911.3310000002,1177443.473,80532.14199999976,0.9316042393145104
2024-06-04,STS-U1,1092112.433,1172108.176,79995.74300000002,0.931750546034925
2024-06-05,STS-U1,1091092.674,1172179.986,81087.31199999992,0.9308234972713484
2024-06-06,STS-U1,1096733.754,1177150.25,80416.49600000004,0.9316854445726024
2024-06-07,STS-U1,1093872.731,1173455.882,79583.15100000007,0.9321805342486664
2024-06-08,STS-U1,1010235.937,1071396.75,61160.81300000008,0.9429148791052426
2024-06-09,STS-U1,1014081.225,1075097.705,61016.47999999998,0.9432456420321352
2024-06-10,STS-U1,1091521.442,1172365.223,80843.78099999996,0.9310421535764032
2024-06-11,STS-U1,1090137.2800000005,1170741.444,80604.16399999987,0.9311511825150696
2024-06-12,STS-U1,1080288.64,1168452.175,88163.53499999992,0.9245467320902544
2024-06-13,STS-U1,1096554.677,1176922.115,80367.43800000008,0.9317138857570026
2024-06-14,STS-U1,1088360.217,1169601.914,81241.69699999993,0.9305390184236652
2024-06-15,STS-U1,1017068.799,1077982.675,60913.87600000005,0.9434927133685148
2024-06-16,STS-U1,1016635.036,1076904.814,60269.77799999993,0.944034257051803
2024-06-17,STS-U1,1086797.293,1166111.212,79313.919,0.931984258290452
2024-06-18,STS-U1,1088438.371,1168039.159,79600.78799999994,0.9318509252137154
2024-06-19,STS-U1,1092820.607,1172133.28,79312.67299999995,0.9323347657187928
2024-06-20,STS-U1,1087681.4470000002,1167193.648,79512.20099999988,0.9318774556936248
2024-06-21,STS-U1,1091798.707,1172366.435,80567.72800000012,0.9312776913474156
2024-06-22,STS-U1,1012185.068,1074176.814,61991.74599999993,0.9422890671330392
2024-06-23,STS-U1,1015922.895,1077117.3199999998,61194.4249999997,0.9431868526633664
2024-06-24,STS-U1,1088988.427,1168954.119,79965.69200000004,0.9315921038300392
2024-06-25,STS-U1,1093583.2029999995,1173076.101,79492.89800000028,0.932235514872193
2024-06-26,STS-U1,1085398.226,1165779.5699999998,80381.34399999981,0.931049277180248
2024-06-27,STS-U1,1093002.0480000002,1171968.615,78966.5669999998,0.9326205787515908
2024-06-28,STS-U1,1092760.781,1172687.9819999998,79927.20099999988,0.931842738881245
2024-06-29,STS-U1,1011622.8120000002,1072679.9840000002,61057.17200000002,0.9430797880908348
2024-06-30,STS-U1,1020830.444,1081972.6970000002,61142.253000000026,0.9434900222810336
2024-07-01,STS-U1,864214.0630000002,928524.495,64310.4319999998,0.9307391109805888
2024-07-02,STS-U1,876457.982,929842.273,53384.291000000085,0.9425877995116704
2024-07-03,STS-U1,873710.746,927984.198,54273.45199999993,0.9415146808351148
2024-07-04,STS-U1,874727.207,928185.983,53458.775999999954,0.9424051030945164
2024-07-05,STS-U1,878022.8659999999,932054.697,54031.83100000012,0.9420293345724108
2024-07-06,STS-U1,791015.4650000001,842310.21,51294.74499999988,0.9391023112494388
2024-07-07,STS-U1,795940.706,848491.779,52551.072999999975,0.9380653127105902
2024-07-08,STS-U1,880287.836,933843.852,53556.015999999945,0.9426499238761388
2024-07-09,STS-U1,870456.8430000001,923346.394,52889.55099999986,0.942719708070902
2024-07-10,STS-U1,871017.7040000001,925012.048,53994.34399999981,0.9416284964971616
2024-07-11,STS-U1,876376.4600000001,930929.662,54553.20199999993,0.9413992224903456
2024-07-12,STS-U1,878524.6619999999,932044.601,53519.93900000013,0.942577920689012
2024-07-13,STS-U1,795185.393,847800.041,52614.64799999993,0.9379397906870356
2024-07-14,STS-U1,797377.36,849474.283,52096.92300000007,0.9386715712969972
2024-07-15,STS-U1,866692.803,920372.769,53679.966000000015,0.9416758428670982
2024-07-16,STS-U1,875137.371,928000.133,52862.76199999999,0.9430358249743914
2024-07-17,STS-U1,869766.2990000001,922788.742,53022.442999999854,0.9425410816292772
2024-07-18,STS-U1,868397.747,922558.424,54160.677000000025,0.9412929570734698
2024-07-19,STS-U1,873603.389,927590.083,53986.69400000002,0.9417989745800248
2024-07-20,STS-U1,789252.6549999999,845890.032,56637.377000000095,0.933044042538144
2024-07-21,STS-U1,793547.7900000002,845003.283,51455.4929999999,0.9391061620289588
2024-07-22,STS-U1,876116.9950000001,929608.55,53491.554999999935,0.9424579786836084
2024-07-23,STS-U1,875968.241,931015.957,55047.716000000015,0.9408734989060988
2024-07-24,STS-U1,875421.739,934281.551,58859.812000000034,0.936999920487566
2024-07-25,STS-U1,874019.1590000001,927055.768,53036.60899999994,0.9427902712752444
2024-07-26,STS-U1,873281.39,927223.026,53941.63599999994,0.9418245292799708
2024-07-27,STS-U1,790699.949,843246.575,52546.62599999993,0.937685337174361
2024-07-28,STS-U1,796693.525,847754.728,51061.20299999998,0.9397688962225405
2024-07-29,STS-U1,868689.754,923947.867,55258.11300000001,0.9401934730587996
2024-07-30,STS-U1,879545.9500000001,932959.173,53413.22299999988,0.9427485954950786
2024-07-31,STS-U1,878816.0260000001,933296.538,54480.51199999987,0.9416257215346064
2024-08-01,STS-U1,875475.6410000001,928527.251,53051.60999999999,0.9428647786665768
2024-08-02,STS-U1,881326.37,934519.175,53192.80500000005,0.9430800282936944
2024-08-03,STS-U1,791421.42,843180.304,51758.88399999996,0.9386146904114592
2024-08-04,STS-U1,798521.522,849499.277,50977.755000000005,0.939990820027502
2024-08-05,STS-U1,871289.62,925055.637,53766.01699999999,0.9418780721402166
2024-08-06,STS-U1,875345.1810000001,929037.161,53691.979999999865,0.9422068543068752
2024-08-07,STS-U1,877594.3970000001,930920.942,53326.544999999925,0.9427163547471252
2024-08-08,STS-U1,872226.979,926460.137,54233.15799999994,0.9414619627611674
2024-08-09,STS-U1,873976.681,927624.748,53648.06700000004,0.9421661969285882
2024-08-10,STS-U1,788704.08,840806.64,52102.560000000056,0.93803264921885
2024-08-11,STS-U1,796739.711,847719.083,50979.37199999997,0.9398628944159324
2024-08-12,STS-U1,881430.1079999999,934636.635,53206.52700000012,0.9430725000416872
2024-08-13,STS-U1,881484.3919999999,934961.967,53477.57500000007,0.9428024059934836
2024-08-14,STS-U1,872312.6039999999,925197.512,52884.90800000005,0.9428393318031316
2024-08-15,STS-U1,878693.1819999999,932013.155,53319.97300000012,0.9427905360413072
2024-08-16,STS-U1,876332.9630000001,929472.552,53139.58899999992,0.942828232113303
2024-08-17,STS-U1,796964.3960000001,848901.955,51937.55899999989,0.9388179533642376
2024-08-18,STS-U1,798004.8369999999,849326.07,51321.23300000001,0.9395741696707838
2024-08-19,STS-U1,873471.2,926708.774,53237.57400000002,0.9425519909882714
2024-08-20,STS-U1,879367.797,932829.176,53461.37899999996,0.9426889934669024
2024-08-21,STS-U1,877769.683,930685.594,52915.91100000008,0.9431430857626448
2024-08-22,STS-U1,878798.567,931649.627,52851.05999999994,0.9432715277628724
2024-08-23,STS-U1,871862.422,924805.879,52943.45699999994,0.9427518161354596
2024-08-24,STS-U1,798321.957,849756.333,51434.37599999993,0.939471617918498
2024-08-25,STS-U1,790151.955,842102.3759999999,51950.42099999997,0.938308663553753
2024-08-26,STS-U1,873757.226,927203.733,53446.50699999998,0.9423573211606128
2024-08-27,STS-U1,879412.5280000002,932926.272,53513.74399999983,0.9426388283767833
2024-08-28,STS-U1,870410.0889999999,922702.939,52292.85000000009,0.9433264512447812
2024-08-29,STS-U1,872814.0499999999,926556.786,53742.73600000003,0.941997363991029
2024-08-30,STS-U1,870982.651,927654.604,56671.953000000096,0.938908347184789
2024-08-31,STS-U1,794426.402,845044.398,50617.99600000004,0.9401001934101928
2024-09-01,STS-U1,798109.3770000001,850214.578,52105.200999999885,0.9387152345440024
2024-09-02,STS-U1,873838.784,929266.452,55427.66800000006,0.9403533099890709
2024-09-03,STS-U1,878723.2400000001,932494.172,53770.93199999991,0.9423364417552628
2024-09-04,STS-U1,879073.3070000001,933095.796,54022.48899999983,0.9421040270124637
2024-09-05,STS-U1,678897.683,931606.908,252709.2250000001,0.7287383521634426
2024-09-06,STS-U1,816084.387,935507.939,119423.55200000004,0.8723436252955198
2024-09-07,STS-U1,812075.385,849390.571,37315.18599999999,0.956068283220912
2024-09-08,STS-U1,810892.895,849619.022,38726.12699999998,0.9544194209437086
2024-09-09,STS-U1,887346.979,926042.317,38695.33799999999,0.9582142875226728
2024-09-10,STS-U1,887551.694,925799.674,38247.97999999998,0.9586865484249458
2024-09-11,STS-U1,884914.023,923404.936,38490.91299999994,0.9583163231000966
2024-09-12,STS-U1,891250.4249999999,929893.842,38643.417000000016,0.9584431950674216
2024-09-13,STS-U1,884902.195,923089.68,38187.4850000001,0.9586307963057282
2024-09-14,STS-U1,809263.6429999999,846451.101,37187.4580000001,0.9560666198483684
2024-09-15,STS-U1,825447.603,846283.046,20835.44299999997,0.9753800538738432
2024-09-16,STS-U1,906877.155,928675.828,21798.67299999995,0.9765271450566926
2024-09-17,STS-U1,908714.52,930932.538,22218.017999999924,0.9761335896071128
2024-09-18,STS-U1,910047.156,931879.512,21832.35600000003,0.9765716965349486
2024-09-19,STS-U1,905941.057,927631.356,21690.299,0.976617544394435
2024-09-20,STS-U1,906228.334,928287.383,22059.049000000115,0.9762368320371752
2024-09-21,STS-U1,825236.689,845731.731,20495.042000000016,0.9757664975207132
2024-09-22,STS-U1,825798.712,845907.656,20108.9439999999,0.9762279678433364
2024-09-23,STS-U1,902621.514,924430.84,21809.325999999885,0.9764078338191314
2024-09-24,STS-U1,896963.5140000001,918397.003,21433.488999999943,0.9766620656099856
2024-09-25,STS-U1,897980.966,919671.262,21690.295999999973,0.9764151638784164
2024-09-26,STS-U1,905758.279,927498.439,21740.160000000036,0.9765604349443008
2024-09-27,STS-U1,910171.077,931784.608,21613.531000000075,0.9768041553654854
2024-09-28,STS-U1,829972.282,850471.84,20499.55799999996,0.9758962530728824
2024-09-29,STS-U1,825688.3739999998,846266.462,20578.08800000022,0.9756836777492428
2024-09-30,STS-U1,905583.744,926728.226,21144.48200000008,0.9771837293752612
2024-10-01,STS-U1,872570.999,885874.289,13303.290000000035,0.9849828692793228
2024-10-02,STS-U1,874553.749,887925.162,13371.41300000006,0.9849408333356814
2024-10-03,STS-U1,870169.8269999999,883214.7609999999,13044.934000000008,0.9852301675922738
2024-10-04,STS-U1,872830.4739999999,886835.985,14005.511000000057,0.9842073266794648
2024-10-05,STS-U1,794407.172,807310.804,12903.631999999983,0.9840165250656052
2024-10-06,STS-U1,793235.668,805546.601,12310.933000000075,0.984717292600183
2024-10-07,STS-U1,869865.844,883690.854,13825.01000000001,0.9843553772935169
2024-10-08,STS-U1,871863.378,885347.442,13484.064000000011,0.9847697487332888
2024-10-09,STS-U1,873591.587,886707.283,13115.695999999996,0.9852085392198138
2024-10-10,STS-U1,871742.2849999999,884782.172,13039.887000000104,0.985262036902796
2024-10-11,STS-U1,868805.824,881814.888,13009.064000000011,0.985247398091106
2024-10-12,STS-U1,794051.805,806816.6159999999,12764.81099999987,0.984178795098092
2024-10-13,STS-U1,797011.8319999999,809486.648,12474.816000000108,0.9845892257385324
2024-10-14,STS-U1,868539.3369999999,881954.316,13414.97900000005,0.9847894854000576
2024-10-15,STS-U1,870291.404,886350.11,16058.706000000006,0.9818822090516804
2024-10-16,STS-U1,864789.2810000001,878024.904,13235.622999999903,0.9849256861169852
2024-10-17,STS-U1,870772.315,885529.418,14757.103000000005,0.9833352763894287
2024-10-18,STS-U1,866510.5950000001,879745.638,13235.042999999949,0.9849558299259225
2024-10-19,STS-U1,801276.3720000001,813516.352,12239.979999999863,0.9849542299058792
2024-10-20,STS-U1,791671.181,804843.789,13172.608000000007,0.9836333358348124
2024-10-21,STS-U1,870831.919,883804.988,12973.069000000018,0.9853213444412016
2024-10-22,STS-U1,870656.3420000001,884519.901,13863.558999999892,0.9843264589249756
2024-10-23,STS-U1,869621.2239999999,883329.083,13707.859000000057,0.9844815943867208
2024-10-24,STS-U1,869189.909,882928.284,13738.375,0.9844399876536292
2024-10-25,STS-U1,869163.383,882132.157,12968.773999999976,0.9852983774629588
2024-10-26,STS-U1,799664.372,811763.2690000001,12098.897000000114,0.985095535284684
2024-10-27,STS-U1,795388.009,807817.478,12429.46900000004,0.9846135181046428
2024-10-28,STS-U1,871156.995,885410.93,14253.935000000056,0.9839013338134418
2024-10-29,STS-U1,870186.5780000001,884251.399,14064.82099999988,0.9840940924539042
2024-10-30,STS-U1,866934.835,880720.375,13785.540000000035,0.9843474269571656
2024-10-31,STS-U1,866697.285,880167.046,13469.76099999994,0.9846963584228534
2024-11-01,STS-U1,873031.88,886577.922,13546.042000000016,0.9847209797764398
2024-11-02,STS-U1,787771.4460000001,800426.798,12655.35199999984,0.9841892449982668
